id,label,eid,title,acc_type,industry,start_date,days,subtype,eq_type,name_cas,factor_type,number,name,pollution_type
STAFF_859,FactoryStaff,,,,,,,,,,,,,
RELEASE_859,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
SUB_859,HazardSubstance,,,,,,,,,Carbon Disulphide - 	75-15-0 -   Sulphur Dioxide - 	7446-09-5 -   SULPHUR TRIOXIDE - 07446-11-9 - 3.50000,,,,
TOXIC_859,Toxic,,,,,,,,,,,,,
FLAMMABLE_859,Flammable,,,,,,,,,,,,,
ORGANIZATIONFACTOR_859,OrganizationFactor,,,,,,,,,,"management organization inadequate
organized procedures
process analysis
design of plant/equipment/system",,,
INJ_859,Injury,,,,,,,,,,,2.0,,
ACC_687,Accident,687.0,Release of butane in a liquefied gas installatio,Major Accident,Wholesale and retail storage and distribution (excluding LPG),,,,,,,,,
DT_687,DateTime,,,,,1998-01-26 06:30:00,,,,,,,,
DUR_687,Duration,,,,,,0.729166666700621,,,,,,,
STAFF_687,FactoryStaff,,,,,,,,,,,,,
RELEASE_687,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
SUB_687,HazardSubstance,,,,,,,,,Butane - 106-97-8 -  ,,,,
FLAMMABLE_687,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_687,PlantEquipmentFactor,,,,,,,,,,component/machinery failure/malfunction,,,
ACC_215,Accident,215.0,Fire and explosion to warehouse,Major Accident,Other activity (not otherwise specified int the list),,,,,,,,,
DT_215,DateTime,,,,,2010-11-05 13:00:00,,,,,,,,
DUR_215,Duration,,,,,,5.04166666659876,,,,,,,
STAFF_215,FactoryStaff,,,,,,,,,,,,,
RELEASE_215,Release,,,,,,,"fluid release to ground
fluid release to water",,,,,,
FIRE_215,Fire,,,,,,,conflagration (a general engulfment fire),,,,,,
PLANTEQUIPMENTFACTOR_215,PlantEquipmentFactor,,,,,,,,,,vessel/container/containment-equipment failure,,,
HUMANFACTOR_215,HumanFactor,,,,,,,,,,operator error,,,
ENV_215,EnvironmentPollution,,,,,,,,,,,,,"freshwater: stream/tributary - 0.00
Other - 0.00"
ACC_871,Accident,871.0,Fire in an electroplating plant,Major Accident,Processing of metals using electrolytic or chemical processes,,,,,,,,,
DT_871,DateTime,,,,,2009-05-12 12:15:00,,,,,,,,
DUR_871,Duration,,,,,,0.489583333299379,,,,,,,
STAFF_871,FactoryStaff,,,,,,,,,,,,,
RELEASE_871,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
FIRE_871,Fire,,,,,,,conflagration (a general engulfment fire),,,,,,
ACC_1126,Accident,1126.0,Fire in a waste recovery and disposal facility,Major Accident,"Waste storage, treatment and disposal",,,,,,,,,
DT_1126,DateTime,,,,,2017-08-08 17:10:00,,,,,,,,
DUR_1126,Duration,,,,,,3.61805555549654,,,,,,,
STAFF_1126,FactoryStaff,,,,,,,,,,,,,
FIRE_1126,Fire,,,,,,,"pool fire (burning pool of liquid, contained or uncontained)",,,,,,
TRANSFEREQUIPMENT_1126,TransferEquipment,,,,,,,,"container; non-pressurised (hopper, tank, drum, bag, etc.)",,,,,
PLANTEQUIPMENTFACTOR_1126,PlantEquipmentFactor,,,,,,,,,,other,,,
INJ_1126,Injury,,,,,,,,,,,3.0,,
ACC_1270,Accident,1270.0,Solvent fire at a printing ink manufacturing plant,Major Accident,Chemical installations ,,,,,,,,,
DT_1270,DateTime,,,,,2021-05-22 09:10:00,,,,,,,,
DUR_1270,Duration,,,,,,1.22569444449618,,,,,,,
STAFF_1270,FactoryStaff,,,,,,,,,,,,,
RELEASE_1270,Release,,,,,,,"gas/vapour/mist/etc release to air
fluid release to ground
fluid release to water",,,,,,
FIRE_1270,Fire,,,,,,,"pool fire (burning pool of liquid, contained or uncontained)",,,,,,
EXPLOSION_1270,Explosion,,,,,,,not known / not applicable,,,,,,
SUB_1270,HazardSubstance,,,,,,,,,isopropanol - 67-63-0 -   Cyclohexane - 110-82-7 -   Benzine - na -   N-Propanol - 71-23-8 -   Ethyl acetate - 141-78-6 -   Ethanol - 64-17-5 -   Isopropyl acetate - 108-21-4 -   Ethoxypropanol - 1569-02-4 -   Methyl ethyl ketone - 78-93-3 -   N-propyl acetate - 109-60-4 -  ,,,,
FLAMMABLE_1270,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_1270,PlantEquipmentFactor,,,,,,,,,,electrostatic accumulation,,,
ORGANIZATIONFACTOR_1270,OrganizationFactor,,,,,,,,,,design of plant/equipment/system,,,
INJ_1270,Injury,,,,,,,,,,,2.0,,
ACC_618,Accident,618.0,Rupture of a ball valve shaft installed on the liquid outlet pipe of the tank,Major Accident,Wholesale and retail storage and distribution (excluding LPG),,,,,,,,,
DT_618,DateTime,,,,,2002-02-05 07:45:00,,,,,,,,
DUR_618,Duration,,,,,,1.09375,,,,,,,
STAFF_618,FactoryStaff,,,,,,,,,,,,,
RELEASE_618,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
STORAGEEQUIPMENT_618,StorageEquipment,,,,,,,,"container; pressurised (bullet, sphere, cylinder, etc.)",,,,,
SUB_618,HazardSubstance,,,,,,,,,LPG - 68476-85-7 - 60.00000,,,,
FLAMMABLE_618,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_618,PlantEquipmentFactor,,,,,,,,,,"corrosion/fatigue
blockage",,,
ACC_415,Accident,415.0,"Two very powerful, successive explosions in the fusion cavity of a furnace, during a storm.",Major Accident,Processing of metals,,,,,,,,,
DT_415,DateTime,,,,,1986-03-24 17:50:00,,,,,,,,
DUR_415,Duration,,,,,,0.256944444401597,,,,,,,
STAFF_415,FactoryStaff,,,,,,,,,,,,,
EXPLOSION_415,Explosion,,,,,,,rapid phase-transition explosion (rapid change of state),,,,,,
PROCESSEQUIPMENT_415,ProcessEquipment,,,,,,,,"machinery/equipment (pump, filter, column seperator, mixer, etc.)",,,,,
SUB_415,HazardSubstance,,,,,,,,,Aluminium Alloy -  - 1.20000,,,,
PLANTEQUIPMENTFACTOR_415,PlantEquipmentFactor,,,,,,,,,,unexpected reaction/phase-transition,,,
FATAL_415,Fatality,,,,,,,,,,,4.0,,
INJ_415,Injury,,,,,,,,,,,25.0,,
ACC_425,Accident,425.0,Deadly fire due to hydrogen escape from a venting valve opened for inspection,Major Accident,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_425,DateTime,,,,,1989-08-14 00:00:00,,,,,,,,
DUR_425,Duration,,,,,,1.0,,,,,,,
STAFF_425,FactoryStaff,,,,,,,,,,,,,
FIRE_425,Fire,,,,,,,jet flame (burning jet of fluid from orifice),,,,,,
PROCESSEQUIPMENT_425,ProcessEquipment,,,,,,,,valves/controls/monitoring devices/drain cocks,,,,,
SUB_425,HazardSubstance,,,,,,,,,Hydrogen - 01333-74-0 -  ,,,,
FLAMMABLE_425,Flammable,,,,,,,,,,,,,
FATAL_425,Fatality,,,,,,,,,,,4.0,,
INJ_425,Injury,,,,,,,,,,,3.0,,
ACC_322,Accident,322.0,Fire in an alkylation reactor in a petrochemical plant,Major Accident,Petrochemical / Oil Refineries,,,,,,,,,
DT_322,DateTime,,,,,1989-07-08 00:00:00,,,,,,,,
DUR_322,Duration,,,,,,1.0,,,,,,,
STAFF_322,FactoryStaff,,,,,,,,,,,,,
FIRE_322,Fire,,,,,,,"pool fire (burning pool of liquid, contained or uncontained)",,,,,,
PROCESSEQUIPMENT_322,ProcessEquipment,,,,,,,,reaction vessel; pressurised,,,,,
SUB_322,HazardSubstance,,,,,,,,,Benzene - 71-43-2 - 10.00000 Toluene - 108-88-3 - 10.00000 Methane - 74-82-8 - 10.00000 Hydrogen - 01333-74-0 - 10.00000,,,,
TOXIC_322,Toxic,,,,,,,,,,,,,
FLAMMABLE_322,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_322,PlantEquipmentFactor,,,,,,,,,,"vessel/container/containment-equipment failure
not identified",,,
ACC_975,Accident,975.0,Acetic acid and acetic anhydride leak at fine chemicals plant,Near Miss,Chemical installations - other fine chemicals,,,,,,,,,
DT_975,DateTime,,,,,2012-02-29 18:15:00,,,,,,,,
DUR_975,Duration,,,,,,0.239583333299379,,,,,,,
STAFF_975,FactoryStaff,,,,,,,,,,,,,
RELEASE_975,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
SUB_975,HazardSubstance,,,,,,,,,2·Methylanilin - 95-53-4 -   Essigsäure - 64-19-7 -    Essigsäureanhydrid - 108-24-7 -  ,,,,
TOXIC_975,Toxic,,,,,,,,,,,,,
FLAMMABLE_975,Flammable,,,,,,,,,,,,,
ORGANIZATIONFACTOR_975,OrganizationFactor,,,,,,,,,,management organization inadequate,,,
INJ_975,Injury,,,,,,,,,,,1.0,,
ACC_794,Accident,794.0,Failure of the waste process water treatment plant and release in a river,Other Event,Processing of metals,,,,,,,,,
DT_794,DateTime,,,,,1998-07-16 10:00:00,,,,,,,,
DUR_794,Duration,,,,,,0.583333333299379,,,,,,,
STAFF_794,FactoryStaff,,,,,,,,,,,,,
RELEASE_794,Release,,,,,,,fluid release to water,,,,,,
PROCESSEQUIPMENT_794,ProcessEquipment,,,,,,,,- other -,,,,,
SUB_794,HazardSubstance,,,,,,,,,Oxidisable Substances -  -   Copper Compounds -  -   Cyanide Compounds -  -  ,,,,
TOXIC_794,Toxic,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_794,PlantEquipmentFactor,,,,,,,,,,instrument/control/monitoring-device failure,,,
HUMANFACTOR_794,HumanFactor,,,,,,,,,,operator error,,,
ACC_773,Accident,773.0,River pollution due to a filled tank for washing water wrongly filled with ethoxyl alkylphenol,Other Event,Production and manufacturing of pulp and paper,,,,,,,,,
DT_773,DateTime,,,,,1997-09-02 00:00:00,,,,,,,,
DUR_773,Duration,,,,,,2.0,,,,,,,
CON_773,Contractor,,,,,,,,,,,,True,
RELEASE_773,Release,,,,,,,fluid release to water,,,,,,
TRANSFEREQUIPMENT_773,TransferEquipment,,,,,,,,reaction vessel; pressurised,,,,,
SUB_773,HazardSubstance,,,,,,,,,Ethoxylated Alkylphenol - 9016-45-9 - 21.00000,,,,
ORGANIZATIONFACTOR_773,OrganizationFactor,,,,,,,,,,"management organization inadequate
organized procedures
supervision
staffing
process analysis",,,
ACC_591,Accident,591.0,Domino explosion and demolition of tanks  containing sulphuric acid during maintenance caused by explosion of accumulated hydrogen,Major Accident,"Production and storage of pesticides, biocides, fungicides",,,,,,,,,
DT_591,DateTime,,,,,1985-10-10 11:00:00,,,,,,,,
DUR_591,Duration,,,,,,0.541666666700621,,,,,,,
STAFF_591,FactoryStaff,,,,,,,,,,,,,
RELEASE_591,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
EXPLOSION_591,Explosion,,,,,,,VCE (vapour cloud explosion; supersonic wave front),,,,,,
STORAGEEQUIPMENT_591,StorageEquipment,,,,,,,,"container; non-pressurised (hopper, tank, drum, bag, etc.)",,,,,
SUB_591,HazardSubstance,,,,,,,,,Sulphuric Acid - 7664-93-9 -   Hydrogen - 1333-74-0 -  ,,,,
TOXIC_591,Toxic,,,,,,,,,,,,,
FLAMMABLE_591,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_591,PlantEquipmentFactor,,,,,,,,,,corrosion/fatigue,,,
ORGANIZATIONFACTOR_591,OrganizationFactor,,,,,,,,,,organized procedures,,,
FATAL_591,Fatality,,,,,,,,,,,2.0,,
ACC_111,Accident,111.0,Release of blast furnace gas at a blast furnace,Major Accident,Processing of metals,,,,,,,,,
DT_111,DateTime,,,,,2016-09-06 20:27:00,,,,,,,,
DUR_111,Duration,,,,,,1.00277777779411,,,,,,,
STAFF_111,FactoryStaff,,,,,,,,,,,,,
RELEASE_111,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
SUB_111,HazardSubstance,,,,,,,,,Blast furnace gas - CAS Number -  ,,,,
TOXIC_111,Toxic,,,,,,,,,,,,,
ACC_1034,Accident,1034.0,Explosive fire during the gelatinsation of recycled material in gunpowder factory,Other Event,"Production, destruction and storage of explosives",,,,,,,,,
DT_1034,DateTime,,,,,2012-05-21 17:51:00,,,,,,,,
DUR_1034,Duration,,,,,,246.002777777801,,,,,,,
STAFF_1034,FactoryStaff,,,,,,,,,,,,,
FIRE_1034,Fire,,,,,,,"flash fire (burning vapour cloud, subsonic flame front)",,,,,,
SUB_1034,HazardSubstance,,,,,,,,,"ether, ethanol, nitrocullulose - CAS Number -  ",,,,
FLAMMABLE_1034,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_1034,PlantEquipmentFactor,,,,,,,,,,other,,,
HUMANFACTOR_1034,HumanFactor,,,,,,,,,,other,,,
ORGANIZATIONFACTOR_1034,OrganizationFactor,,,,,,,,,,"management organization inadequate
organized procedures
training/instruction
supervision
process analysis",,,
INJ_1034,Injury,,,,,,,,,,,2.0,,
ACC_995,Accident,995.0,Explosion and fire in a blast furnace,Major Accident,Processing of metals,,,,,,,,,
DT_995,DateTime,,,,,2008-02-13 23:00:00,,,,,,,,
DUR_995,Duration,,,,,,1.04097222229757,,,,,,,
STAFF_995,FactoryStaff,,,,,,,,,,,,,
SUB_995,HazardSubstance,,,,,,,,,Purified blast furnace gas - 65996-68-1 -   Purified coke oven gas - 65996-81-8 -  ,,,,
FLAMMABLE_995,Flammable,,,,,,,,,,,,,
ACC_797,Accident,797.0,Release in a river of Javel water,Other Event,Manufacture of food products and beverages,,,,,,,,,
DT_797,DateTime,,,,,1998-07-28 00:00:00,,,,,,,,
DUR_797,Duration,,,,,,1.0,,,,,,,
STAFF_797,FactoryStaff,,,,,,,,,,,,,
RELEASE_797,Release,,,,,,,fluid release to water,,,,,,
STORAGEEQUIPMENT_797,StorageEquipment,,,,,,,,"container; non-pressurised (hopper, tank, drum, bag, etc.)",,,,,
SUB_797,HazardSubstance,,,,,,,,,Sodium Chlorite - 7758-19-2 - 3.60000,,,,
HUMANFACTOR_797,HumanFactor,,,,,,,,,,operator error,,,
ACC_651,Accident,651.0,Release of NO2 due to uncontrolled rise of temperature during catalyser operation,Major Accident,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_651,DateTime,,,,,1993-07-08 12:00:00,,,,,,,,
DUR_651,Duration,,,,,,0.5,,,,,,,
STAFF_651,FactoryStaff,,,,,,,,,,,,,
RELEASE_651,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
SUB_651,HazardSubstance,,,,,,,,,Nitrogen dioxide - 10102-44-0 -  ,,,,
TOXIC_651,Toxic,,,,,,,,,,,,,
ACC_485,Accident,485.0,Severe explosion in a nitric acid manufacturing installation,Major Accident,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_485,DateTime,,,,,2001-09-21 10:17:00,,,,,,,,
DUR_485,Duration,,,,,,0.571527777799929,,,,,,,
STAFF_485,FactoryStaff,,,,,,,,,,,,,
RELEASE_485,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
EXPLOSION_485,Explosion,,,,,,,explosive decomposition (of unstable material),,,,,,
SUB_485,HazardSubstance,,,,,,,,,ammonium nitrate - 6484-52-2 - 20.00000,,,,
EXPLOSIVEHAZARD_485,ExplosiveHazard,,,,,,,,,,,,,
FATAL_485,Fatality,,,,,,,,,,,31.0,,
INJ_485,Injury,,,,,,,,,,,330.0,,
ACC_315,Accident,315.0,"Leakage within the process building of the contents of the polymerization reactor (vinylchloride, water and polyvinylchloride) from a man-hole opened by mistake",Major Accident,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_315,DateTime,,,,,1988-02-22 00:00:00,,,,,,,,
DUR_315,Duration,,,,,,1.0,,,,,,,
STAFF_315,FactoryStaff,,,,,,,,,,,,,
RELEASE_315,Release,,,,,,,"gas/vapour/mist/etc release to air
fluid release to ground",,,,,,
PROCESSEQUIPMENT_315,ProcessEquipment,,,,,,,,reaction vessel; pressurised,,,,,
SUB_315,HazardSubstance,,,,,,,,,Water - 7732-18-5 -   Polyvinylchloride - 9002-86-2 -   Vinylchloride - 00075-01-4 - 5.00000,,,,
FLAMMABLE_315,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_315,PlantEquipmentFactor,,,,,,,,,,component/machinery failure/malfunction,,,
HUMANFACTOR_315,HumanFactor,,,,,,,,,,operator error,,,
ORGANIZATIONFACTOR_315,OrganizationFactor,,,,,,,,,,"organized procedures
testing/inspecting/recording",,,
ACC_966,Accident,966.0,Chlorine explosion caused by release resulting from accidental mixture of ferric sulphate with sodium chlorite,Near Miss,Other activity (not otherwise specified int the list),,,,,,,,,
DT_966,DateTime,,,,,2009-02-23 21:00:00,,,,,,,,
DUR_966,Duration,,,,,,3.54166666670062,,,,,,,
STAFF_966,FactoryStaff,,,,,,,,,,,,,
RELEASE_966,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
EXPLOSION_966,Explosion,,,,,,,pressure burst (rupture of pressure system),,,,,,
HUMANFACTOR_966,HumanFactor,,,,,,,,,,wilful disobedience/failure to carry out duties,,,
ACC_329,Accident,329.0,"Flammable gases, hydrogen sulphide and hydrogen escape from a gasoil hydrogenation reactor and products cooler",Major Accident,Petrochemical / Oil Refineries,,,,,,,,,
DT_329,DateTime,,,,,1991-03-08 00:00:00,,,,,,,,
DUR_329,Duration,,,,,,1.0,,,,,,,
STAFF_329,FactoryStaff,,,,,,,,,,,,,
RELEASE_329,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
PROCESSEQUIPMENT_329,ProcessEquipment,,,,,,,,"heat exchanger (boiler, refrigerator, heating coils, etc.)",,,,,
SUB_329,HazardSubstance,,,,,,,,,Hydrogen Sulphide - 7783-06-4 - 0.05500 Flammable Gases -  - 0.14500 Hydrogen - 01333-74-0 - 0.10000,,,,
TOXIC_329,Toxic,,,,,,,,,,,,,
FLAMMABLE_329,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_329,PlantEquipmentFactor,,,,,,,,,,corrosion/fatigue,,,
ACC_1099,Accident,1099.0,Fire at a warehouse for finished products made from silicone and solvents,Major Accident,Plastic and rubber manufacture,,,,,,,,,
DT_1099,DateTime,,,,,2016-06-28 12:00:00,,,,,,,,
DUR_1099,Duration,,,,,,1.16666666670062,,,,,,,
STAFF_1099,FactoryStaff,,,,,,,,,,,,,
FIRE_1099,Fire,,,,,,,conflagration (a general engulfment fire),,,,,,
SUB_1099,HazardSubstance,,,,,,,,,Silicon oil - 8012-95-1 - 230.00000,,,,
FLAMMABLE_1099,Flammable,,,,,,,,,,,,,
FATAL_1099,Fatality,,,,,,,,,,,1.0,,
INJ_1099,Injury,,,,,,,,,,,2.0,,
ACC_1072,Accident,1072.0,Explosion and fire in petrochemical establishment,Major Accident,Petrochemical / Oil Refineries,,,,,,,,,
DT_1072,DateTime,,,,,2015-08-13 08:55:00,,,,,,,,
DUR_1072,Duration,,,,,,6.03472222219716,,,,,,,
STAFF_1072,FactoryStaff,,,,,,,,,,,,,
RELEASE_1072,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
FIRE_1072,Fire,,,,,,,jet flame (burning jet of fluid from orifice),,,,,,
EXPLOSION_1072,Explosion,,,,,,,runaway reaction explosion (usually exothermic),,,,,,
PLANTEQUIPMENTFACTOR_1072,PlantEquipmentFactor,,,,,,,,,,"vessel/container/containment-equipment failure
loss of process control
instrument/control/monitoring-device failure
other",,,
HUMANFACTOR_1072,HumanFactor,,,,,,,,,,"operator error
wilful disobedience/failure to carry out duties
malicious intervention",,,
ORGANIZATIONFACTOR_1072,OrganizationFactor,,,,,,,,,,"management organization inadequate
supervision
process analysis
design of plant/equipment/system
user-unfriendliness (apparatus, system, etc.)",,,
INJ_1072,Injury,,,,,,,,,,,9.0,,
ACC_637,Accident,637.0,Chlorine leaked through a corroded weld between a pipe and a perforated metal sheet of the chlorine evaporator into the hot water system,Major Accident,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_637,DateTime,,,,,1980-11-28 00:00:00,,,,,,,,
DUR_637,Duration,,,,,,1.0,,,,,,,
STAFF_637,FactoryStaff,,,,,,,,,,,,,
RELEASE_637,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
PROCESSEQUIPMENT_637,ProcessEquipment,,,,,,,,general pipework/flanges,,,,,
SUB_637,HazardSubstance,,,,,,,,,Chlorine - 07782-50-5 - 0.05000,,,,
PLANTEQUIPMENTFACTOR_637,PlantEquipmentFactor,,,,,,,,,,"component/machinery failure/malfunction
corrosion/fatigue",,,
ORGANIZATIONFACTOR_637,OrganizationFactor,,,,,,,,,,"organized procedures
testing/inspecting/recording",,,
ACC_612,Accident,612.0,Release of phosphorous trichloride from the bottom of an iron tank during decanting in storage tanks linked to the installation,Major Accident,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_612,DateTime,,,,,1998-09-16 15:30:00,,,,,,,,
DUR_612,Duration,,,,,,0.354166666700621,,,,,,,
STAFF_612,FactoryStaff,,,,,,,,,,,,,
RELEASE_612,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
TRANSFEREQUIPMENT_612,TransferEquipment,,,,,,,,other transfer equipment/apparatus/vehicle,,,,,
SUB_612,HazardSubstance,,,,,,,,,Phosphorous Trichloride - 7719-12-2 - 24.00000 hydrochloric acid - 07647-01-0 - 10.00000,,,,
TOXIC_612,Toxic,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_612,PlantEquipmentFactor,,,,,,,,,,vessel/container/containment-equipment failure,,,
HUMANFACTOR_612,HumanFactor,,,,,,,,,,other,,,
ORGANIZATIONFACTOR_612,OrganizationFactor,,,,,,,,,,"installation
other",,,
ACC_951,Accident,951.0,Hydrogen explosion in hydrochloric acid tank,Major Accident,Processing of metals using electrolytic or chemical processes,,,,,,,,,
DT_951,DateTime,,,,,2014-01-23 09:54:00,,,,,,,,
DUR_951,Duration,,,,,,1.00416666670208,,,,,,,
STAFF_951,FactoryStaff,,,,,,,,,,,,,
SUB_951,HazardSubstance,,,,,,,,,Hydrochloric acid - 7647-01-0 -   Hydrogen - 133-74-0 -  ,,,,
ORGANIZATIONFACTOR_951,OrganizationFactor,,,,,,,,,,process analysis,,,
FATAL_951,Fatality,,,,,,,,,,,2.0,,
ACC_239,Accident,239.0,Explosion occurred cleaning out a pressure vessel used to collect polymer waste at startup and shutdown on a polymer production line,Major Accident,Plastic and rubber manufacture,,,,,,,,,
DT_239,DateTime,,,,,2001-03-13 02:45:00,,,,,,,,
DUR_239,Duration,,,,,,0.885416666700621,,,,,,,
STAFF_239,FactoryStaff,,,,,,,,,,,,,
FATAL_239,Fatality,,,,,,,,,,,3.0,,
ACC_949,Accident,949.0,Leak of tar oil,Near Miss,Petrochemical / Oil Refineries,,,,,,,,,
DT_949,DateTime,,,,,2013-08-09 08:25:00,,,,,,,,
DUR_949,Duration,,,,,,1.10763888889778,,,,,,,
STAFF_949,FactoryStaff,,,,,,,,,,,,,
RELEASE_949,Release,,,,,,,solid release to ground,,,,,,
SUB_949,HazardSubstance,,,,,,,,,tar oil - CAS Number -  ,,,,
ENV_949,EnvironmentPollution,,,,,,,,,,,,,inland: grassland/pasture/meadow - 50.00
ACC_541,Accident,541.0,Loss from storage tank of 30% solution of sodium cyanide to bund. ,Major Accident,Wholesale and retail storage and distribution (excluding LPG),,,,,,,,,
DT_541,DateTime,,,,,1999-07-21 00:00:00,,,,,,,,
DUR_541,Duration,,,,,,1.0,,,,,,,
STAFF_541,FactoryStaff,,,,,,,,,,,,,
RELEASE_541,Release,,,,,,,fluid release to ground,,,,,,
STORAGEEQUIPMENT_541,StorageEquipment,,,,,,,,"container; non-pressurised (hopper, tank, drum, bag, etc.)",,,,,
SUB_541,HazardSubstance,,,,,,,,,Sodium cyanide solution - 143-33-9 -  ,,,,
TOXIC_541,Toxic,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_541,PlantEquipmentFactor,,,,,,,,,,corrosion/fatigue,,,
ACC_706,Accident,706.0,Spillage of rinsing water containing chromium trioxide in a galvanic installation,Major Accident,Processing of metals,,,,,,,,,
DT_706,DateTime,,,,,2007-03-24 19:00:00,,,,,,,,
DUR_706,Duration,,,,,,1.08333333329938,,,,,,,
STAFF_706,FactoryStaff,,,,,,,,,,,,,
RELEASE_706,Release,,,,,,,fluid release to ground,,,,,,
SUB_706,HazardSubstance,,,,,,,,,Very toxic - CAS Number -  ,,,,
TOXIC_706,Toxic,,,,,,,,,,,,,
ACC_755,Accident,755.0,Explosion of a tank containing sodium borohydride solution,Major Accident,"Production and storage of pesticides, biocides, fungicides",,,,,,,,,
DT_755,DateTime,,,,,1996-09-02 14:30:00,,,,,,,,
DUR_755,Duration,,,,,,0.395833333299379,,,,,,,
STAFF_755,FactoryStaff,,,,,,,,,,,,,
PROCESSEQUIPMENT_755,ProcessEquipment,,,,,,,,"container; pressurised (bullet, sphere, cylinder, etc.)",,,,,
SUB_755,HazardSubstance,,,,,,,,,sodium borohydride (sodium tetrahydroborate) - 16940-66-2 -   sodium hydroxide - 1310-73-2 -  ,,,,
EXPLOSIVEHAZARD_755,ExplosiveHazard,,,,,,,,,,,,,
FLAMMABLE_755,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_755,PlantEquipmentFactor,,,,,,,,,,"runaway reaction
unexpected reaction/phase-transition",,,
ORGANIZATIONFACTOR_755,OrganizationFactor,,,,,,,,,,"organized procedures
process analysis
design of plant/equipment/system",,,
