src_id,rel_type,tgt_id
STAFF_1176,PERFORMED,ACC_1176
ACC_1176,HAS_OCCURRENCE,RELEASE_1176
ORGANIZATIONFACTOR_1176,TRIGGERS,ACC_1176
ACC_267,OCCURRED_ON,DT_267
ACC_267,LASTED_FOR,DUR_267
STAFF_267,PERFORMED,ACC_267
ACC_267,HAS_OCCURRENCE,EXPLOSION_267
ACC_267,INVOLVES,SUB_267
SUB_267,HAS_HAZARD,TOXIC_267
PLANTEQUIPMENTFACTOR_267,TRIGGERS,ACC_267
ORGANIZATIONFACTOR_267,TRIGGERS,ACC_267
ACC_267,LEADS_TO,FATAL_267
ACC_267,LEADS_TO,INJ_267
ACC_1057,OCCURRED_ON,DT_1057
ACC_1057,LASTED_FOR,DUR_1057
STAFF_1057,PERFORMED,ACC_1057
ACC_1057,HAS_OCCURRENCE,RELEASE_1057
ACC_1057,INVOLVES,SUB_1057
ACC_1057,LEADS_TO,INJ_1057
ACC_1083,OCCURRED_ON,DT_1083
ACC_1083,LASTED_FOR,DUR_1083
CON_1083,PERFORMED,ACC_1083
ACC_1083,HAS_OCCURRENCE,FIRE_1083
ACC_1083,HAS_OCCURRENCE,EXPLOSION_1083
ACC_1083,OCCURRED_AT,STORAGEEQUIPMENT_1083
PLANTEQUIPMENTFACTOR_1083,TRIGGERS,ACC_1083
HUMANFACTOR_1083,TRIGGERS,ACC_1083
ORGANIZATIONFACTOR_1083,TRIGGERS,ACC_1083
ACC_1083,LEADS_TO,FATAL_1083
ACC_960,OCCURRED_ON,DT_960
ACC_960,LASTED_FOR,DUR_960
STAFF_960,PERFORMED,ACC_960
ACC_960,HAS_OCCURRENCE,EXPLOSION_960
ACC_960,INVOLVES,SUB_960
SUB_960,HAS_HAZARD,TOXIC_960
SUB_960,HAS_HAZARD,FLAMMABLE_960
HUMANFACTOR_960,TRIGGERS,ACC_960
ORGANIZATIONFACTOR_960,TRIGGERS,ACC_960
ACC_960,LEADS_TO,FATAL_960
ACC_960,LEADS_TO,INJ_960
ACC_88,OCCURRED_ON,DT_88
ACC_88,LASTED_FOR,DUR_88
STAFF_88,PERFORMED,ACC_88
ACC_88,HAS_OCCURRENCE,RELEASE_88
ACC_88,INVOLVES,SUB_88
SUB_88,HAS_HAZARD,TOXIC_88
PLANTEQUIPMENTFACTOR_88,TRIGGERS,ACC_88
ORGANIZATIONFACTOR_88,TRIGGERS,ACC_88
ACC_762,OCCURRED_ON,DT_762
ACC_762,LASTED_FOR,DUR_762
STAFF_762,PERFORMED,ACC_762
ACC_762,INVOLVES,SUB_762
ACC_762,LEADS_TO,FATAL_762
ACC_762,LEADS_TO,INJ_762
ACC_1030,OCCURRED_ON,DT_1030
ACC_1030,LASTED_FOR,DUR_1030
STAFF_1030,PERFORMED,ACC_1030
ACC_1030,HAS_OCCURRENCE,RELEASE_1030
ACC_1030,INVOLVES,SUB_1030
PLANTEQUIPMENTFACTOR_1030,TRIGGERS,ACC_1030
HUMANFACTOR_1030,TRIGGERS,ACC_1030
ORGANIZATIONFACTOR_1030,TRIGGERS,ACC_1030
ACC_1030,LEADS_TO,ENV_1030
ACC_676,OCCURRED_ON,DT_676
ACC_676,LASTED_FOR,DUR_676
STAFF_676,PERFORMED,ACC_676
ACC_676,HAS_OCCURRENCE,EXPLOSION_676
ACC_676,INVOLVES,SUB_676
SUB_676,HAS_HAZARD,EXPLOSIVEHAZARD_676
ACC_676,LEADS_TO,INJ_676
ACC_39,OCCURRED_ON,DT_39
ACC_39,LASTED_FOR,DUR_39
STAFF_39,PERFORMED,ACC_39
ACC_39,HAS_OCCURRENCE,FIRE_39
ACC_39,OCCURRED_AT,STORAGEEQUIPMENT_39
ACC_39,OCCURRED_AT,PROCESSEQUIPMENT_39
ACC_39,OCCURRED_AT,TRANSFEREQUIPMENT_39
ACC_39,OCCURRED_AT,TRANSPORTEQUIPMENT_39
ACC_39,INVOLVES,SUB_39
SUB_39,HAS_HAZARD,FLAMMABLE_39
HUMANFACTOR_39,TRIGGERS,ACC_39
ORGANIZATIONFACTOR_39,TRIGGERS,ACC_39
ACC_39,LEADS_TO,FATAL_39
ACC_119,OCCURRED_ON,DT_119
ACC_119,LASTED_FOR,DUR_119
STAFF_119,PERFORMED,ACC_119
ACC_119,HAS_OCCURRENCE,RELEASE_119
ACC_119,INVOLVES,SUB_119
SUB_119,HAS_HAZARD,FLAMMABLE_119
PLANTEQUIPMENTFACTOR_119,TRIGGERS,ACC_119
HUMANFACTOR_119,TRIGGERS,ACC_119
ORGANIZATIONFACTOR_119,TRIGGERS,ACC_119
ACC_499,OCCURRED_ON,DT_499
ACC_499,LASTED_FOR,DUR_499
STAFF_499,PERFORMED,ACC_499
ACC_499,HAS_OCCURRENCE,RELEASE_499
ACC_499,INVOLVES,SUB_499
PLANTEQUIPMENTFACTOR_499,TRIGGERS,ACC_499
ACC_313,OCCURRED_ON,DT_313
ACC_313,LASTED_FOR,DUR_313
STAFF_313,PERFORMED,ACC_313
ACC_313,HAS_OCCURRENCE,RELEASE_313
ACC_313,OCCURRED_AT,PROCESSEQUIPMENT_313
ACC_313,INVOLVES,SUB_313
PLANTEQUIPMENTFACTOR_313,TRIGGERS,ACC_313
ORGANIZATIONFACTOR_313,TRIGGERS,ACC_313
ACC_1328,OCCURRED_ON,DT_1328
ACC_1328,LASTED_FOR,DUR_1328
STAFF_1328,PERFORMED,ACC_1328
ACC_1328,HAS_OCCURRENCE,RELEASE_1328
ACC_1328,INVOLVES,SUB_1328
SUB_1328,HAS_HAZARD,FLAMMABLE_1328
PLANTEQUIPMENTFACTOR_1328,TRIGGERS,ACC_1328
ORGANIZATIONFACTOR_1328,TRIGGERS,ACC_1328
ACC_1048,OCCURRED_ON,DT_1048
ACC_1048,LASTED_FOR,DUR_1048
CON_1048,PERFORMED,ACC_1048
ACC_1048,HAS_OCCURRENCE,EXPLOSION_1048
ACC_1048,INVOLVES,SUB_1048
SUB_1048,HAS_HAZARD,FLAMMABLE_1048
SUB_1048,HAS_HAZARD,OXIDIZING_1048
PLANTEQUIPMENTFACTOR_1048,TRIGGERS,ACC_1048
ORGANIZATIONFACTOR_1048,TRIGGERS,ACC_1048
ACC_1048,LEADS_TO,INJ_1048
ACC_772,OCCURRED_ON,DT_772
ACC_772,LASTED_FOR,DUR_772
STAFF_772,PERFORMED,ACC_772
ACC_772,OCCURRED_AT,PROCESSEQUIPMENT_772
ACC_772,INVOLVES,SUB_772
SUB_772,HAS_HAZARD,TOXIC_772
HUMANFACTOR_772,TRIGGERS,ACC_772
ORGANIZATIONFACTOR_772,TRIGGERS,ACC_772
ACC_887,OCCURRED_ON,DT_887
ACC_887,LASTED_FOR,DUR_887
STAFF_887,PERFORMED,ACC_887
ACC_887,HAS_OCCURRENCE,RELEASE_887
PLANTEQUIPMENTFACTOR_887,TRIGGERS,ACC_887
ACC_1147,OCCURRED_ON,DT_1147
ACC_1147,LASTED_FOR,DUR_1147
STAFF_1147,PERFORMED,ACC_1147
ACC_1147,HAS_OCCURRENCE,FIRE_1147
ACC_1147,OCCURRED_AT,PROCESSEQUIPMENT_1147
ACC_1147,INVOLVES,SUB_1147
ORGANIZATIONFACTOR_1147,TRIGGERS,ACC_1147
ACC_1055,OCCURRED_ON,DT_1055
ACC_1055,LASTED_FOR,DUR_1055
STAFF_1055,PERFORMED,ACC_1055
ACC_1055,INVOLVES,SUB_1055
PLANTEQUIPMENTFACTOR_1055,TRIGGERS,ACC_1055
ACC_1055,LEADS_TO,INJ_1055
ACC_1135,OCCURRED_ON,DT_1135
ACC_1135,LASTED_FOR,DUR_1135
STAFF_1135,PERFORMED,ACC_1135
ACC_1135,HAS_OCCURRENCE,RELEASE_1135
ACC_1135,INVOLVES,SUB_1135
SUB_1135,HAS_HAZARD,FLAMMABLE_1135
ACC_791,OCCURRED_ON,DT_791
ACC_791,LASTED_FOR,DUR_791
STAFF_791,PERFORMED,ACC_791
ACC_791,HAS_OCCURRENCE,RELEASE_791
ACC_791,OCCURRED_AT,PROCESSEQUIPMENT_791
ACC_791,INVOLVES,SUB_791
SUB_791,HAS_HAZARD,TOXIC_791
SUB_791,HAS_HAZARD,FLAMMABLE_791
HUMANFACTOR_791,TRIGGERS,ACC_791
ACC_791,LEADS_TO,INJ_791
ACC_758,OCCURRED_ON,DT_758
ACC_758,LASTED_FOR,DUR_758
STAFF_758,PERFORMED,ACC_758
ACC_758,HAS_OCCURRENCE,RELEASE_758
ACC_758,OCCURRED_AT,PROCESSEQUIPMENT_758
ACC_758,INVOLVES,SUB_758
SUB_758,HAS_HAZARD,TOXIC_758
SUB_758,HAS_HAZARD,FLAMMABLE_758
ORGANIZATIONFACTOR_758,TRIGGERS,ACC_758
ACC_758,LEADS_TO,INJ_758
ACC_1245,OCCURRED_ON,DT_1245
ACC_1245,LASTED_FOR,DUR_1245
STAFF_1245,PERFORMED,ACC_1245
ACC_1245,HAS_OCCURRENCE,RELEASE_1245
ACC_1245,OCCURRED_AT,PROCESSEQUIPMENT_1245
ACC_1245,INVOLVES,SUB_1245
SUB_1245,HAS_HAZARD,TOXIC_1245
PLANTEQUIPMENTFACTOR_1245,TRIGGERS,ACC_1245
ACC_38,OCCURRED_ON,DT_38
ACC_38,LASTED_FOR,DUR_38
CON_38,PERFORMED,ACC_38
ACC_38,HAS_OCCURRENCE,EXPLOSION_38
ACC_38,OCCURRED_AT,TRANSFEREQUIPMENT_38
ACC_38,INVOLVES,SUB_38
SUB_38,HAS_HAZARD,FLAMMABLE_38
ORGANIZATIONFACTOR_38,TRIGGERS,ACC_38
ACC_38,LEADS_TO,FATAL_38
ACC_38,LEADS_TO,INJ_38
ACC_456,OCCURRED_ON,DT_456
ACC_456,LASTED_FOR,DUR_456
STAFF_456,PERFORMED,ACC_456
ACC_456,INVOLVES,SUB_456
SUB_456,HAS_HAZARD,TOXIC_456
HUMANFACTOR_456,TRIGGERS,ACC_456
ACC_79,OCCURRED_ON,DT_79
ACC_79,LASTED_FOR,DUR_79
STAFF_79,PERFORMED,ACC_79
ACC_79,HAS_OCCURRENCE,RELEASE_79
ACC_79,INVOLVES,SUB_79
SUB_79,HAS_HAZARD,FLAMMABLE_79
ORGANIZATIONFACTOR_79,TRIGGERS,ACC_79
ACC_675,OCCURRED_ON,DT_675
ACC_675,LASTED_FOR,DUR_675
STAFF_675,PERFORMED,ACC_675
ACC_675,HAS_OCCURRENCE,RELEASE_675
ACC_675,INVOLVES,SUB_675
SUB_675,HAS_HAZARD,FLAMMABLE_675
ORGANIZATIONFACTOR_675,TRIGGERS,ACC_675
ACC_890,OCCURRED_ON,DT_890
ACC_890,LASTED_FOR,DUR_890
STAFF_890,PERFORMED,ACC_890
ACC_890,HAS_OCCURRENCE,RELEASE_890
PLANTEQUIPMENTFACTOR_890,TRIGGERS,ACC_890
ACC_56,OCCURRED_ON,DT_56
ACC_56,LASTED_FOR,DUR_56
STAFF_56,PERFORMED,ACC_56
ACC_56,HAS_OCCURRENCE,FIRE_56
ACC_56,INVOLVES,SUB_56
PLANTEQUIPMENTFACTOR_56,TRIGGERS,ACC_56
ACC_1314,OCCURRED_ON,DT_1314
ACC_1314,LASTED_FOR,DUR_1314
STAFF_1314,PERFORMED,ACC_1314
HUMANFACTOR_1314,TRIGGERS,ACC_1314
ORGANIZATIONFACTOR_1314,TRIGGERS,ACC_1314
ACC_593,OCCURRED_ON,DT_593
ACC_593,LASTED_FOR,DUR_593
STAFF_593,PERFORMED,ACC_593
ACC_593,HAS_OCCURRENCE,FIRE_593
ACC_593,HAS_OCCURRENCE,EXPLOSION_593
ACC_593,OCCURRED_AT,STORAGEEQUIPMENT_593
ACC_593,INVOLVES,SUB_593
SUB_593,HAS_HAZARD,TOXIC_593
SUB_593,HAS_HAZARD,FLAMMABLE_593
ORGANIZATIONFACTOR_593,TRIGGERS,ACC_593
ACC_593,LEADS_TO,FATAL_593
ACC_593,LEADS_TO,INJ_593
ACC_954,OCCURRED_ON,DT_954
ACC_954,LASTED_FOR,DUR_954
STAFF_954,PERFORMED,ACC_954
ACC_954,HAS_OCCURRENCE,FIRE_954
ACC_954,LEADS_TO,FATAL_954
ACC_954,LEADS_TO,INJ_954
ACC_41,OCCURRED_ON,DT_41
ACC_41,LASTED_FOR,DUR_41
STAFF_41,PERFORMED,ACC_41
ACC_41,HAS_OCCURRENCE,RELEASE_41
ACC_41,OCCURRED_AT,STORAGEEQUIPMENT_41
ACC_41,INVOLVES,SUB_41
SUB_41,HAS_HAZARD,TOXIC_41
PLANTEQUIPMENTFACTOR_41,TRIGGERS,ACC_41
ORGANIZATIONFACTOR_41,TRIGGERS,ACC_41
ACC_674,OCCURRED_ON,DT_674
ACC_674,LASTED_FOR,DUR_674
STAFF_674,PERFORMED,ACC_674
ACC_674,HAS_OCCURRENCE,RELEASE_674
ACC_674,INVOLVES,SUB_674
SUB_674,HAS_HAZARD,TOXIC_674
ACC_699,OCCURRED_ON,DT_699
ACC_699,LASTED_FOR,DUR_699
STAFF_699,PERFORMED,ACC_699
ACC_699,HAS_OCCURRENCE,RELEASE_699
ACC_699,INVOLVES,SUB_699
SUB_699,HAS_HAZARD,TOXIC_699
HUMANFACTOR_699,TRIGGERS,ACC_699
ACC_561,OCCURRED_ON,DT_561
ACC_561,LASTED_FOR,DUR_561
STAFF_561,PERFORMED,ACC_561
ACC_561,HAS_OCCURRENCE,RELEASE_561
ACC_561,INVOLVES,SUB_561
SUB_561,HAS_HAZARD,OXIDIZING_561
ACC_247,OCCURRED_ON,DT_247
ACC_247,LASTED_FOR,DUR_247
STAFF_247,PERFORMED,ACC_247
PLANTEQUIPMENTFACTOR_247,TRIGGERS,ACC_247
ORGANIZATIONFACTOR_247,TRIGGERS,ACC_247
ACC_247,LEADS_TO,FATAL_247
ACC_247,LEADS_TO,INJ_247
ACC_628,OCCURRED_ON,DT_628
ACC_628,LASTED_FOR,DUR_628
CON_628,PERFORMED,ACC_628
ACC_628,HAS_OCCURRENCE,RELEASE_628
ACC_628,OCCURRED_AT,TRANSFEREQUIPMENT_628
ACC_628,INVOLVES,SUB_628
SUB_628,HAS_HAZARD,TOXIC_628
SUB_628,HAS_HAZARD,FLAMMABLE_628
SUB_628,HAS_HAZARD,OXIDIZING_628
HUMANFACTOR_628,TRIGGERS,ACC_628
ORGANIZATIONFACTOR_628,TRIGGERS,ACC_628
ACC_628,LEADS_TO,FATAL_628
ACC_628,LEADS_TO,INJ_628
ACC_997,OCCURRED_ON,DT_997
ACC_997,LASTED_FOR,DUR_997
STAFF_997,PERFORMED,ACC_997
ACC_997,INVOLVES,SUB_997
ACC_997,LEADS_TO,FATAL_997
ACC_997,LEADS_TO,INJ_997
ACC_299,OCCURRED_ON,DT_299
ACC_299,LASTED_FOR,DUR_299
STAFF_299,PERFORMED,ACC_299
ACC_299,LEADS_TO,FATAL_299
ACC_435,OCCURRED_ON,DT_435
ACC_435,LASTED_FOR,DUR_435
STAFF_435,PERFORMED,ACC_435
ACC_435,INVOLVES,SUB_435
SUB_435,HAS_HAZARD,TOXIC_435
SUB_435,HAS_HAZARD,EXPLOSIVEHAZARD_435
ACC_564,OCCURRED_ON,DT_564
ACC_564,LASTED_FOR,DUR_564
STAFF_564,PERFORMED,ACC_564
ACC_564,HAS_OCCURRENCE,RELEASE_564
ACC_564,HAS_OCCURRENCE,FIRE_564
ACC_564,OCCURRED_AT,STORAGEEQUIPMENT_564
ACC_564,INVOLVES,SUB_564
SUB_564,HAS_HAZARD,FLAMMABLE_564
PLANTEQUIPMENTFACTOR_564,TRIGGERS,ACC_564
ACC_564,LEADS_TO,INJ_564
ACC_81,OCCURRED_ON,DT_81
ACC_81,LASTED_FOR,DUR_81
STAFF_81,PERFORMED,ACC_81
ACC_81,HAS_OCCURRENCE,RELEASE_81
ACC_81,INVOLVES,SUB_81
PLANTEQUIPMENTFACTOR_81,TRIGGERS,ACC_81
ACC_411,OCCURRED_ON,DT_411
ACC_411,LASTED_FOR,DUR_411
STAFF_411,PERFORMED,ACC_411
ACC_411,HAS_OCCURRENCE,RELEASE_411
ACC_411,INVOLVES,SUB_411
SUB_411,HAS_HAZARD,TOXIC_411
ACC_655,OCCURRED_ON,DT_655
ACC_655,LASTED_FOR,DUR_655
STAFF_655,PERFORMED,ACC_655
ACC_655,INVOLVES,SUB_655
SUB_655,HAS_HAZARD,FLAMMABLE_655
HUMANFACTOR_655,TRIGGERS,ACC_655
ACC_655,LEADS_TO,INJ_655
ACC_381,OCCURRED_ON,DT_381
ACC_381,LASTED_FOR,DUR_381
STAFF_381,PERFORMED,ACC_381
ACC_381,INVOLVES,SUB_381
SUB_381,HAS_HAZARD,FLAMMABLE_381
ACC_117,OCCURRED_ON,DT_117
ACC_117,LASTED_FOR,DUR_117
STAFF_117,PERFORMED,ACC_117
ACC_117,LEADS_TO,FATAL_117
ACC_286,OCCURRED_ON,DT_286
ACC_286,LASTED_FOR,DUR_286
STAFF_286,PERFORMED,ACC_286
ACC_286,HAS_OCCURRENCE,RELEASE_286
ACC_286,OCCURRED_AT,STORAGEEQUIPMENT_286
ACC_286,INVOLVES,SUB_286
SUB_286,HAS_HAZARD,TOXIC_286
PLANTEQUIPMENTFACTOR_286,TRIGGERS,ACC_286
ORGANIZATIONFACTOR_286,TRIGGERS,ACC_286
ACC_898,OCCURRED_ON,DT_898
ACC_898,LASTED_FOR,DUR_898
STAFF_898,PERFORMED,ACC_898
ACC_898,HAS_OCCURRENCE,RELEASE_898
ACC_898,HAS_OCCURRENCE,EXPLOSION_898
ACC_898,INVOLVES,SUB_898
SUB_898,HAS_HAZARD,EXPLOSIVEHAZARD_898
PLANTEQUIPMENTFACTOR_898,TRIGGERS,ACC_898
HUMANFACTOR_898,TRIGGERS,ACC_898
ACC_898,LEADS_TO,FATAL_898
ACC_898,LEADS_TO,INJ_898
ACC_611,OCCURRED_ON,DT_611
ACC_611,LASTED_FOR,DUR_611
STAFF_611,PERFORMED,ACC_611
ACC_611,HAS_OCCURRENCE,EXPLOSION_611
ACC_611,OCCURRED_AT,PROCESSEQUIPMENT_611
ACC_611,INVOLVES,SUB_611
PLANTEQUIPMENTFACTOR_611,TRIGGERS,ACC_611
HUMANFACTOR_611,TRIGGERS,ACC_611
ORGANIZATIONFACTOR_611,TRIGGERS,ACC_611
ACC_611,LEADS_TO,INJ_611
ACC_677,OCCURRED_ON,DT_677
ACC_677,LASTED_FOR,DUR_677
STAFF_677,PERFORMED,ACC_677
ACC_677,INVOLVES,SUB_677
SUB_677,HAS_HAZARD,FLAMMABLE_677
ACC_889,OCCURRED_ON,DT_889
ACC_889,LASTED_FOR,DUR_889
STAFF_889,PERFORMED,ACC_889
ACC_889,HAS_OCCURRENCE,RELEASE_889
PLANTEQUIPMENTFACTOR_889,TRIGGERS,ACC_889
ACC_437,OCCURRED_ON,DT_437
ACC_437,LASTED_FOR,DUR_437
STAFF_437,PERFORMED,ACC_437
ACC_437,INVOLVES,SUB_437
SUB_437,HAS_HAZARD,FLAMMABLE_437
ACC_437,LEADS_TO,INJ_437
ACC_198,OCCURRED_ON,DT_198
ACC_198,LASTED_FOR,DUR_198
STAFF_198,PERFORMED,ACC_198
ACC_198,HAS_OCCURRENCE,RELEASE_198
ACC_198,HAS_OCCURRENCE,FIRE_198
ACC_198,HAS_OCCURRENCE,EXPLOSION_198
PLANTEQUIPMENTFACTOR_198,TRIGGERS,ACC_198
ACC_198,LEADS_TO,INJ_198
ACC_465,OCCURRED_ON,DT_465
ACC_465,LASTED_FOR,DUR_465
STAFF_465,PERFORMED,ACC_465
ACC_465,HAS_OCCURRENCE,RELEASE_465
ACC_465,OCCURRED_AT,PROCESSEQUIPMENT_465
ACC_465,INVOLVES,SUB_465
SUB_465,HAS_HAZARD,FLAMMABLE_465
SUB_465,HAS_HAZARD,OXIDIZING_465
ACC_1113,OCCURRED_ON,DT_1113
ACC_1113,LASTED_FOR,DUR_1113
STAFF_1113,PERFORMED,ACC_1113
ACC_471,OCCURRED_ON,DT_471
ACC_471,LASTED_FOR,DUR_471
STAFF_471,PERFORMED,ACC_471
ACC_815,OCCURRED_ON,DT_815
ACC_815,LASTED_FOR,DUR_815
STAFF_815,PERFORMED,ACC_815
ACC_815,OCCURRED_AT,PROCESSEQUIPMENT_815
ACC_815,INVOLVES,SUB_815
SUB_815,HAS_HAZARD,TOXIC_815
SUB_815,HAS_HAZARD,EXPLOSIVEHAZARD_815
SUB_815,HAS_HAZARD,FLAMMABLE_815
SUB_815,HAS_HAZARD,OXIDIZING_815
PLANTEQUIPMENTFACTOR_815,TRIGGERS,ACC_815
ORGANIZATIONFACTOR_815,TRIGGERS,ACC_815
ACC_815,LEADS_TO,FATAL_815
ACC_815,LEADS_TO,INJ_815
ACC_300,OCCURRED_ON,DT_300
ACC_300,LASTED_FOR,DUR_300
STAFF_300,PERFORMED,ACC_300
ACC_300,HAS_OCCURRENCE,RELEASE_300
ACC_300,INVOLVES,SUB_300
HUMANFACTOR_300,TRIGGERS,ACC_300
ORGANIZATIONFACTOR_300,TRIGGERS,ACC_300
ACC_300,LEADS_TO,INJ_300
ACC_175,OCCURRED_ON,DT_175
ACC_175,LASTED_FOR,DUR_175
STAFF_175,PERFORMED,ACC_175
ACC_175,HAS_OCCURRENCE,FIRE_175
ACC_175,INVOLVES,SUB_175
ACC_467,OCCURRED_ON,DT_467
ACC_467,LASTED_FOR,DUR_467
STAFF_467,PERFORMED,ACC_467
ACC_467,HAS_OCCURRENCE,EXPLOSION_467
ACC_467,OCCURRED_AT,STORAGEEQUIPMENT_467
ACC_467,INVOLVES,SUB_467
SUB_467,HAS_HAZARD,FLAMMABLE_467
PLANTEQUIPMENTFACTOR_467,TRIGGERS,ACC_467
HUMANFACTOR_467,TRIGGERS,ACC_467
ACC_467,LEADS_TO,FATAL_467
ACC_993,OCCURRED_ON,DT_993
ACC_993,LASTED_FOR,DUR_993
STAFF_993,PERFORMED,ACC_993
ACC_993,INVOLVES,SUB_993
SUB_993,HAS_HAZARD,EXPLOSIVEHAZARD_993
ACC_993,LEADS_TO,FATAL_993
ACC_964,OCCURRED_ON,DT_964
ACC_964,LASTED_FOR,DUR_964
CON_964,PERFORMED,ACC_964
ACC_964,HAS_OCCURRENCE,RELEASE_964
ACC_964,INVOLVES,SUB_964
SUB_964,HAS_HAZARD,TOXIC_964
SUB_964,HAS_HAZARD,FLAMMABLE_964
PLANTEQUIPMENTFACTOR_964,TRIGGERS,ACC_964
ORGANIZATIONFACTOR_964,TRIGGERS,ACC_964
ACC_964,LEADS_TO,FATAL_964
ACC_543,OCCURRED_ON,DT_543
ACC_543,LASTED_FOR,DUR_543
STAFF_543,PERFORMED,ACC_543
ACC_543,HAS_OCCURRENCE,RELEASE_543
ACC_543,HAS_OCCURRENCE,FIRE_543
ACC_543,OCCURRED_AT,PROCESSEQUIPMENT_543
ACC_543,INVOLVES,SUB_543
SUB_543,HAS_HAZARD,FLAMMABLE_543
PLANTEQUIPMENTFACTOR_543,TRIGGERS,ACC_543
ORGANIZATIONFACTOR_543,TRIGGERS,ACC_543
ACC_162,OCCURRED_ON,DT_162
ACC_162,LASTED_FOR,DUR_162
STAFF_162,PERFORMED,ACC_162
ACC_162,HAS_OCCURRENCE,EXPLOSION_162
ACC_162,INVOLVES,SUB_162
SUB_162,HAS_HAZARD,TOXIC_162
SUB_162,HAS_HAZARD,EXPLOSIVEHAZARD_162
SUB_162,HAS_HAZARD,FLAMMABLE_162
PLANTEQUIPMENTFACTOR_162,TRIGGERS,ACC_162
HUMANFACTOR_162,TRIGGERS,ACC_162
ORGANIZATIONFACTOR_162,TRIGGERS,ACC_162
ACC_162,LEADS_TO,FATAL_162
ACC_162,LEADS_TO,INJ_162
ACC_92,OCCURRED_ON,DT_92
ACC_92,LASTED_FOR,DUR_92
STAFF_92,PERFORMED,ACC_92
ACC_92,HAS_OCCURRENCE,RELEASE_92
ACC_92,INVOLVES,SUB_92
SUB_92,HAS_HAZARD,FLAMMABLE_92
ORGANIZATIONFACTOR_92,TRIGGERS,ACC_92
ACC_324,OCCURRED_ON,DT_324
ACC_324,LASTED_FOR,DUR_324
STAFF_324,PERFORMED,ACC_324
ACC_324,HAS_OCCURRENCE,RELEASE_324
ACC_324,OCCURRED_AT,TRANSFEREQUIPMENT_324
ACC_324,INVOLVES,SUB_324
PLANTEQUIPMENTFACTOR_324,TRIGGERS,ACC_324
ORGANIZATIONFACTOR_324,TRIGGERS,ACC_324
ACC_324,LEADS_TO,INJ_324
ACC_270,OCCURRED_ON,DT_270
ACC_270,LASTED_FOR,DUR_270
STAFF_270,PERFORMED,ACC_270
ACC_270,HAS_OCCURRENCE,EXPLOSION_270
ACC_270,INVOLVES,SUB_270
SUB_270,HAS_HAZARD,TOXIC_270
ORGANIZATIONFACTOR_270,TRIGGERS,ACC_270
ACC_270,LEADS_TO,FATAL_270
ACC_270,LEADS_TO,INJ_270
ACC_544,OCCURRED_ON,DT_544
ACC_544,LASTED_FOR,DUR_544
STAFF_544,PERFORMED,ACC_544
ACC_544,HAS_OCCURRENCE,RELEASE_544
ACC_544,INVOLVES,SUB_544
SUB_544,HAS_HAZARD,TOXIC_544
PLANTEQUIPMENTFACTOR_544,TRIGGERS,ACC_544
ORGANIZATIONFACTOR_544,TRIGGERS,ACC_544
ACC_19,OCCURRED_ON,DT_19
ACC_19,LASTED_FOR,DUR_19
STAFF_19,PERFORMED,ACC_19
ACC_19,HAS_OCCURRENCE,FIRE_19
ACC_19,OCCURRED_AT,STORAGEEQUIPMENT_19
ACC_19,INVOLVES,SUB_19
SUB_19,HAS_HAZARD,TOXIC_19
SUB_19,HAS_HAZARD,EXPLOSIVEHAZARD_19
SUB_19,HAS_HAZARD,FLAMMABLE_19
ACC_807,OCCURRED_ON,DT_807
ACC_807,LASTED_FOR,DUR_807
STAFF_807,PERFORMED,ACC_807
ACC_807,INVOLVES,SUB_807
ACC_807,LEADS_TO,INJ_807
ACC_852,OCCURRED_ON,DT_852
ACC_852,LASTED_FOR,DUR_852
STAFF_852,PERFORMED,ACC_852
ACC_852,LEADS_TO,INJ_852
ACC_897,OCCURRED_ON,DT_897
ACC_897,LASTED_FOR,DUR_897
CON_897,PERFORMED,ACC_897
HUMANFACTOR_897,TRIGGERS,ACC_897
ORGANIZATIONFACTOR_897,TRIGGERS,ACC_897
ACC_897,LEADS_TO,FATAL_897
ACC_450,OCCURRED_ON,DT_450
ACC_450,LASTED_FOR,DUR_450
STAFF_450,PERFORMED,ACC_450
ACC_450,HAS_OCCURRENCE,RELEASE_450
ACC_450,HAS_OCCURRENCE,FIRE_450
ACC_450,OCCURRED_AT,PROCESSEQUIPMENT_450
ACC_450,INVOLVES,SUB_450
SUB_450,HAS_HAZARD,TOXIC_450
SUB_450,HAS_HAZARD,EXPLOSIVEHAZARD_450
ORGANIZATIONFACTOR_450,TRIGGERS,ACC_450
ACC_73,OCCURRED_ON,DT_73
ACC_73,LASTED_FOR,DUR_73
CON_73,PERFORMED,ACC_73
ACC_73,HAS_OCCURRENCE,FIRE_73
ACC_73,INVOLVES,SUB_73
SUB_73,HAS_HAZARD,FLAMMABLE_73
PLANTEQUIPMENTFACTOR_73,TRIGGERS,ACC_73
HUMANFACTOR_73,TRIGGERS,ACC_73
ORGANIZATIONFACTOR_73,TRIGGERS,ACC_73
ACC_73,LEADS_TO,FATAL_73
ACC_482,OCCURRED_ON,DT_482
ACC_482,LASTED_FOR,DUR_482
CON_482,PERFORMED,ACC_482
ACC_482,INVOLVES,SUB_482
SUB_482,HAS_HAZARD,FLAMMABLE_482
ORGANIZATIONFACTOR_482,TRIGGERS,ACC_482
ACC_482,LEADS_TO,INJ_482
ACC_482,LEADS_TO,ENV_482
ACC_656,OCCURRED_ON,DT_656
